price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
950968.0,5,3.5,3220,5081,2.0,3,8,3220,0,2013,0,2970,5753,638734.9276379583
310000.0,3,1.75,1490,9120,1.0,5,7,1490,0,1959,0,1340,8040,393418.0489476917
810000.0,3,1.75,1980,13503,1.0,4,9,1320,660,1952,0,2450,10890,777893.2336319815
550000.0,4,2.5,2080,4080,1.0,5,7,1040,1040,1962,0,1340,4080,501482.4977888102
540000.0,3,2.5,2860,8935,2.0,3,8,2860,0,2004,0,2650,6167,655118.1748539337
555000.0,2,1.5,1780,4750,1.0,4,7,1080,700,1947,0,1690,5962,540015.4906767034
1875000.0,4,5.0,5810,7440,2.0,3,10,3790,2020,2004,0,3010,7200,1562739.5572208366
197000.0,4,2.25,1790,13200,1.0,3,7,1220,570,1979,0,1740,8950,327134.6600114965
450000.0,2,1.5,1450,2550,1.0,3,7,820,630,1984,0,1450,5100,311252.01302066725
1698000.0,4,3.5,3950,6240,2.0,3,11,3950,0,2015,0,2040,6240,1155329.282090722
508000.0,2,1.0,1200,2500,2.0,3,7,1090,110,1927,0,2690,4800,508280.5396104028
396500.0,3,2.5,2590,18980,1.0,4,10,2590,0,1976,0,3110,14652,954932.2837912913
565000.0,4,2.0,1950,9940,1.0,4,7,1950,0,1963,0,1920,9270,416306.381480491
469000.0,4,1.75,2960,11347,1.0,4,8,1570,1390,1946,0,1660,8911,802693.0514422127
290000.0,3,2.25,1500,7482,1.0,4,7,1210,290,1968,0,1480,7308,375703.64480996877
338000.0,2,1.0,1470,5566,1.0,4,7,770,700,1919,0,1410,5808,557969.1411142123
1355000.0,4,3.5,3550,11000,1.0,3,11,2260,1290,1999,0,4100,10012,1202009.7970203813
536650.0,3,1.75,2090,8910,1.0,3,8,1230,860,1975,0,2310,10695,569832.3051505362
785000.0,4,2.5,2290,13416,2.0,4,9,2290,0,1981,0,2680,13685,725262.3920523948
489200.0,3,2.75,1850,9600,1.5,5,7,1850,0,1965,0,1250,10500,494276.3434065783
390000.0,3,2.25,1650,6250,1.5,3,7,1650,0,1910,0,2060,6250,625360.8906466449
199000.0,3,1.75,1050,9871,1.0,5,7,1050,0,1968,0,1300,10794,276646.9643213232
515000.0,4,2.5,2980,12534,2.0,3,9,2980,0,1996,0,2630,12534,772627.7151706889
1710000.0,5,4.5,4590,14685,2.0,3,10,4590,0,2009,0,3030,9486,1193443.4971370576
251000.0,4,2.0,1650,5974,1.0,5,7,860,790,1972,0,1940,6001,371081.8545722333
595500.0,4,2.5,2490,6537,2.0,3,8,2490,0,2013,0,2520,5848,498094.3997702501
315500.0,3,1.0,1160,10500,1.0,4,7,1160,0,1966,0,1520,10500,254228.04742803983
1289000.0,3,2.5,2190,11394,1.0,3,8,1550,640,1956,0,2190,9540,686832.2348495186
315000.0,3,1.0,1210,8505,1.5,3,7,1210,0,1958,0,1430,8505,285888.60614743235
650000.0,2,1.0,1030,5750,1.0,5,8,1030,0,1928,0,1570,5750,573135.9650742942
640000.0,3,1.0,1210,3720,2.0,4,8,1210,0,1930,0,1560,6000,554067.2227385192
206000.0,3,1.0,1320,7000,1.0,4,7,1320,0,1967,0,1260,7455,274077.16961996397
387500.0,6,2.0,2400,7684,1.0,3,6,1200,1200,1932,2005,1290,9800,434753.3136413131
500000.0,3,1.0,2000,21780,1.0,3,8,1480,520,1978,0,2000,45738,470209.23256055976
339950.0,3,1.75,1330,12092,1.0,4,6,720,610,1981,0,1770,11770,163947.52234362776
588000.0,3,2.0,1860,4777,2.0,5,7,1860,0,1908,0,1580,3822,703634.71696186
325088.0,4,1.0,1400,6739,1.0,3,7,1000,400,1954,0,1500,6380,282121.497107318
230000.0,3,1.5,1630,6625,1.0,5,7,980,650,1980,0,1440,7145,347659.43192629085
422500.0,2,1.0,800,4046,1.0,3,7,800,0,1940,0,1400,4046,318597.2297643962
620000.0,3,2.25,1780,1429,3.0,3,8,1570,210,2007,0,1470,1799,439370.2106734812
275900.0,3,1.75,1380,8400,1.0,3,7,1380,0,1967,0,1540,8400,306815.31937958265
200000.0,3,1.0,1480,5600,1.0,4,6,940,540,1947,0,1350,11100,271416.58950006904
800000.0,5,2.5,3410,4726,2.0,3,9,3410,0,2007,0,2810,5129,766416.8912387267
279000.0,3,1.75,1430,39160,1.0,3,7,900,530,1925,1987,1430,40860,519837.5803744403
525000.0,3,1.75,1970,8000,1.0,4,8,1970,0,1968,0,1910,8000,563714.0254214364
417000.0,4,2.0,2090,4000,1.0,3,6,1060,1030,1907,0,1590,4000,530805.3015844298
327500.0,3,2.5,1820,1866,2.0,3,8,1570,250,2008,0,1660,6900,429118.29702395
890000.0,5,1.0,2590,4652,2.0,4,8,2310,280,1907,0,2360,4650,818044.8885548457
746300.0,3,1.75,2060,5721,1.0,3,9,1140,920,1964,0,2060,8124,723713.4492154964
526500.0,3,1.5,1310,7236,1.0,4,7,1170,140,1928,0,1680,8431,458026.4058905853
950000.0,4,2.5,3360,11548,2.0,3,9,3360,0,1988,0,3400,14091,892820.0473170262
450000.0,3,2.75,2240,3360,2.0,3,8,2100,140,2014,0,1790,5873,496080.29493668396
520500.0,6,2.5,1880,14350,1.0,5,7,1640,240,1955,0,1510,9840,367960.9313401537
723000.0,4,3.5,3510,9263,2.0,3,10,3510,0,2001,0,3690,10417,1050144.1182597193
387500.0,4,1.0,1370,7140,2.0,3,6,1370,0,1942,0,1090,6300,207800.9700261997
950000.0,3,2.5,3480,7800,1.0,4,7,1750,1730,1941,1998,3010,9918,981770.6865700034
599950.0,6,3.0,2020,4129,1.0,3,7,1230,790,1994,0,2080,4080,261321.28078956052
442000.0,3,1.0,1190,5100,1.0,4,7,1030,160,1941,0,1690,5100,366074.5901755884
718500.0,3,2.0,2910,6600,2.0,4,7,1920,990,1900,1988,1370,5500,975873.4914344135
950000.0,3,3.25,3050,18892,1.0,4,8,1650,1400,1962,0,1170,70973,834907.355387503
730100.0,4,2.5,3120,14300,2.0,3,9,3120,0,2003,0,2580,10005,771556.8507133336
740000.0,3,2.5,2960,9350,2.0,4,9,2960,0,1978,0,2960,11745,919902.8133576855
960000.0,4,2.25,2410,4560,2.0,5,9,1800,610,1929,0,2150,5100,958310.3379102859
475000.0,3,1.75,2490,7210,1.0,3,7,1290,1200,1972,0,1610,7210,523271.64591641934
239950.0,2,1.5,1068,1452,2.0,3,7,1068,0,1990,0,1078,1357,223763.8621734184
440000.0,5,1.75,3690,36036,1.0,3,9,1890,1800,1985,0,2680,44131,856162.6550844086
269000.0,3,2.25,1470,8682,1.0,3,7,1160,310,1985,0,1670,8359,290331.54061271634
1388000.0,5,1.75,2650,11340,1.0,3,8,2650,0,1955,0,2780,13204,632766.818897371
665000.0,4,2.5,2600,17388,2.0,3,9,2600,0,1996,0,2950,11553,712697.1087816663
799990.0,4,2.75,3110,6050,2.0,3,9,3110,0,2014,0,3590,6054,770639.2545584729
310000.0,4,1.0,1030,5750,1.0,3,7,1030,0,1971,0,1250,5750,133688.85932527808
412000.0,3,1.75,1880,5752,1.0,4,7,940,940,1945,0,1110,5201,515602.2031964471
625000.0,5,2.5,2700,21208,1.0,4,8,1950,750,1955,0,2550,20409,706605.4794069657
633000.0,4,2.5,2020,8044,2.0,3,8,2020,0,1990,0,2320,7328,492961.11311749835
400000.0,4,2.0,2060,3060,2.0,3,7,2060,0,1968,0,1630,3766,420812.6481836804
299000.0,3,1.0,1390,9624,1.5,4,7,1390,0,1954,0,1440,9624,354314.2702863085
1050000.0,3,3.0,3250,5093,2.0,3,10,3250,0,2004,0,2820,7752,997327.2783346928
489000.0,4,2.5,2170,4587,2.0,3,7,2170,0,2006,0,2170,5211,335133.4906728844
305000.0,3,1.0,950,13475,1.0,3,7,950,0,1950,0,1240,8910,248460.58078544366
410000.0,5,2.5,2670,184140,1.0,3,8,1410,1260,1980,0,1860,35719,565074.515510909
745000.0,3,1.0,1390,9112,1.0,4,7,1390,0,1951,0,2290,9112,375134.64892409183
169950.0,3,1.0,1180,9832,1.0,3,7,1180,0,1970,0,1220,9894,213831.33504686016
332000.0,4,2.5,2470,7780,2.0,3,8,2470,0,2002,0,2100,5972,524160.2750745795
195000.0,3,1.0,1280,6967,1.5,3,7,1280,0,1949,0,1280,7245,329184.7469603447
219950.0,3,1.5,1200,8404,1.0,3,7,1200,0,1964,0,2120,12000,287863.2622928014
651000.0,4,2.5,2740,7140,2.0,3,8,2740,0,1993,0,2260,7035,611284.7710510924
492000.0,3,2.25,2100,7335,2.0,3,8,2100,0,1983,0,2050,8930,566046.2808423226
475000.0,3,2.5,2680,87117,1.0,3,7,1340,1340,1989,0,2580,87117,514129.21259414323
355000.0,3,3.0,1850,9600,1.0,3,7,1230,620,1981,0,1970,10000,425448.88023706444
257500.0,3,1.5,1210,12500,1.0,3,7,1210,0,1962,0,1210,12500,271369.30697942246
1520000.0,5,3.5,5930,13288,2.0,3,11,3920,2010,1996,0,3860,12062,1634208.1033170423
464000.0,3,2.0,1630,6550,1.0,5,7,850,780,1912,0,1440,6550,631868.562335577
707000.0,5,2.5,3050,13212,1.0,4,8,1590,1460,1975,0,2550,10826,718250.2962405912
296000.0,2,1.0,1370,8400,1.0,3,7,1370,0,1948,0,1330,8396,387749.78798786283
332000.0,5,1.5,2420,43560,1.0,3,8,1500,920,1962,0,1620,17331,540145.452607058
210000.0,3,1.0,1520,8600,1.0,3,6,1040,480,1951,0,1320,8600,241556.1599584428
364250.0,3,2.5,2280,213879,2.0,3,8,2280,0,1994,0,2380,178160,480266.47199806024
400000.0,2,1.75,1800,224769,1.0,3,7,1420,380,1950,2008,1620,112384,501868.678650677
276200.0,2,1.75,1370,4495,1.0,4,8,1370,0,1975,0,1370,4686,467011.02709019836
428000.0,3,2.25,2600,15000,2.0,3,9,2600,0,1978,0,2380,15000,803470.4194232863
555000.0,4,2.5,2870,6776,2.0,3,8,2870,0,2004,0,2770,6658,607873.6005695906
330000.0,3,1.75,1320,9675,1.5,4,7,1320,0,1970,0,1160,9675,308656.94115289254
390000.0,4,2.5,2570,22215,2.0,5,7,2570,0,1958,0,2460,6533,637880.5633349703
448500.0,3,1.75,1300,4800,2.0,4,7,1300,0,1912,0,1300,4800,545474.6143616678
535000.0,3,1.0,1580,6300,1.0,3,7,1180,400,1925,0,1560,1601,480982.44056077604
701000.0,4,3.0,2910,8540,2.0,3,9,2910,0,2003,0,3040,6091,772086.6259697652
863000.0,4,1.75,2800,5400,1.0,3,9,1400,1400,1924,2006,1490,5400,1008918.1711247531
267000.0,3,1.0,1740,10875,1.0,4,7,1020,720,1962,0,1470,8532,392943.04072686064
525000.0,3,1.5,1350,6000,1.0,3,7,900,450,1950,0,1730,6012,371913.25904508797
450000.0,2,1.5,960,1000,2.0,3,8,920,40,2008,0,1200,1297,262299.83125356864
438000.0,4,2.5,1970,8545,2.0,3,8,1970,0,2004,0,2590,7200,438548.07338725845
425000.0,3,2.25,1260,3000,2.0,3,7,1260,0,2003,0,1630,3042,207264.97801514377
1755000.0,3,2.0,2360,4800,2.0,3,9,2360,0,1909,2014,2260,4800,1065144.607474065
338500.0,3,2.25,1333,1470,3.0,3,7,1333,0,2009,0,1360,1680,220283.20589143166
237000.0,3,1.75,2000,12208,1.0,3,7,1140,860,1979,0,1060,8194,382818.3345602575
515000.0,3,1.75,1300,5120,1.5,4,6,1300,0,1925,0,1090,5124,353957.58802780113
355000.0,2,1.75,1650,4000,1.0,4,7,950,700,1947,0,1060,4110,511537.1615933839
950000.0,6,1.0,2330,5000,1.5,4,7,2330,0,1920,0,1570,5000,503566.3955949511
600000.0,4,3.5,3270,15160,1.0,3,8,1660,1610,1997,0,2790,15160,761915.016851082
745000.0,4,2.5,2760,13093,2.0,4,9,2760,0,1989,0,2810,13545,784363.7357139532
380000.0,4,1.0,1200,2171,1.5,3,7,1200,0,1933,0,1130,1598,321829.1602043663
620000.0,5,1.75,2000,8713,1.0,3,7,1000,1000,1962,0,2040,8449,373542.1546360564
760000.0,3,1.5,1170,7645,1.0,4,7,1170,0,1955,0,1870,7678,332630.50402876164
690000.0,5,3.25,3340,9075,2.0,3,8,2600,740,2005,0,2770,6646,691622.6526340556
210000.0,3,2.75,1320,15236,1.0,3,7,880,440,1995,0,1490,8351,246857.04842787748
336900.0,3,2.5,1690,1200,2.0,3,8,1410,280,2014,0,1740,1664,388579.6558808343
353000.0,3,2.0,1210,14499,1.0,3,7,1210,0,1984,0,1570,15360,220311.55007457838
910000.0,3,2.25,2180,9865,1.0,4,8,1660,520,1966,0,2600,10034,664506.3799730957
365000.0,3,1.75,1820,5555,1.0,4,7,1030,790,1939,0,1420,4000,532848.2668648474
400000.0,3,2.5,1495,936,3.0,3,8,1405,90,2006,0,1495,1186,401033.8433804577
335000.0,3,1.75,2010,9417,1.0,4,8,1500,510,1967,0,1200,8250,567708.9755486926
650000.0,3,1.75,2330,7200,1.0,4,8,1320,1010,1950,0,1820,7200,720943.4719388238
349900.0,5,2.5,2530,4229,2.0,3,7,2530,0,2004,0,2070,4879,353415.98201961245
235000.0,2,1.0,2150,4500,1.5,3,7,1260,890,1917,0,1590,5010,693422.0365638307
590000.0,3,2.5,2210,8622,2.0,3,8,2210,0,1988,0,2340,7192,587980.5196861669
507000.0,4,2.25,1490,956,2.0,3,7,1020,470,2005,0,1510,1350,198938.17637763685
1410000.0,4,2.25,3250,16684,2.0,3,9,3250,0,1979,0,2890,16927,879018.3980426677
410000.0,5,2.75,2910,5802,2.0,3,7,2910,0,2006,0,2910,5000,450248.77222821384
465000.0,4,2.5,2200,3141,2.0,3,7,2060,140,1994,0,1660,3175,376383.6152944652
471750.0,5,3.5,3790,8200,1.0,3,8,2120,1670,2001,0,1740,8676,765153.9578687996
506950.0,3,2.5,2080,4931,2.0,3,8,2080,0,2000,0,1890,4229,508087.1114902237
640000.0,6,2.0,2840,228690,1.5,3,6,2720,120,1948,0,2330,228690,291854.93287767144
1115000.0,4,2.5,3690,11191,1.0,4,10,2190,1500,1951,0,3460,8160,1249232.4715792094
880000.0,4,2.75,3220,4392,1.5,4,9,2320,900,1931,0,2310,5795,1097930.7108391451
883000.0,4,2.25,2410,4000,2.0,5,8,1650,760,1910,0,1820,4000,903553.9801248941
596000.0,4,2.25,2270,10000,1.0,5,8,1720,550,1974,0,2270,10148,610774.6161483122
280000.0,3,1.0,1260,7660,1.0,3,6,1260,0,1947,0,1990,7861,216269.80723959662
775000.0,4,1.75,1890,4800,1.5,3,7,1390,500,1906,0,1890,4800,617131.4070993165
306000.0,5,2.0,1460,169448,1.5,3,6,1460,0,1910,0,2250,6059,351882.01033012324
474000.0,3,1.75,1530,8000,2.0,3,7,1530,0,1978,0,1530,7500,321946.4476519518
479000.0,3,1.75,1470,6018,1.0,3,8,1470,0,1987,0,1720,6584,375472.63052781264
337500.0,3,2.25,1530,6600,1.0,4,7,1240,290,1968,0,1500,7700,381552.4555825145
299900.0,4,2.75,2330,7200,1.0,4,8,1560,770,1977,0,2350,7600,622394.4395667939
483945.0,2,1.75,1480,5120,1.0,4,6,840,640,1951,0,1090,5120,342436.57861474005
475000.0,3,2.5,2420,36862,1.0,4,8,1530,890,1957,0,1670,9046,736935.298117653
255000.0,3,1.5,1490,6604,1.0,4,6,1490,0,1918,0,1330,6604,394499.2861967416
325000.0,3,1.75,1780,13095,1.0,4,9,1780,0,1983,0,2750,13095,614755.9861330665
405000.0,3,2.0,1240,14404,1.0,3,7,1240,0,1988,0,1350,9990,207370.96289121395
899100.0,5,2.5,2410,15300,1.0,4,8,1400,1010,1975,0,2440,15300,584687.2431138561
986000.0,4,3.5,2840,5900,2.0,3,10,1920,920,1910,2008,1300,4900,1285438.8425123272
300000.0,5,3.0,1940,6355,1.0,3,8,1200,740,2007,0,1940,5033,365836.59859714576
1325000.0,3,2.25,2360,5504,2.0,4,8,2080,280,1913,0,2840,5470,929946.2996395393
260000.0,3,1.75,1050,5850,1.0,3,7,1050,0,1980,0,1220,8880,188471.30508177506
525888.0,5,1.75,2550,71874,1.0,5,7,1810,740,1960,0,2170,51400,494775.93736591074
410000.0,4,2.5,1700,9000,1.0,5,7,1700,0,1972,0,1370,7592,366798.66500474454
291000.0,2,1.0,840,863,3.0,3,8,840,0,2008,0,1110,1190,242520.57923058467
235000.0,2,1.0,1210,9400,1.0,2,6,1210,0,1949,0,1580,6026,220409.84450659878
200000.0,3,1.0,930,7590,1.0,3,6,820,110,1943,0,1220,7590,152686.62360317196
710000.0,4,1.75,2700,7625,1.0,4,8,1450,1250,1937,0,1760,3300,791710.8886703884
480000.0,3,1.75,1960,43995,1.0,3,7,1960,0,1970,0,1960,42253,393480.00358208676
260000.0,5,2.25,2320,6375,1.0,4,7,1270,1050,1967,0,1760,7600,451411.06293807377
330000.0,4,1.75,1520,14417,1.0,4,7,1520,0,1968,0,1600,10716,297390.29598431895
257000.0,2,1.0,770,11084,1.0,4,6,770,0,1947,0,1010,11084,170885.65966623893
375000.0,2,1.0,1230,1820,2.0,4,7,830,400,1948,0,1660,3056,434794.0520335282
390000.0,3,2.5,2500,21780,1.0,3,8,1770,730,1986,0,2670,23400,637864.0689283638
315000.0,3,1.75,2380,10450,1.5,3,8,2380,0,1966,0,2320,8500,650759.5804527887
378510.0,2,1.0,770,5185,1.0,3,7,770,0,1947,0,1260,6550,281387.18578807113
700000.0,3,1.75,1910,4800,1.0,3,7,1080,830,1959,0,1750,4800,462629.92894642474
455000.0,3,1.0,2400,17239,1.0,4,7,1890,510,1940,0,2390,7350,617073.5835925362
1175000.0,4,2.5,4700,49658,2.0,3,10,4700,0,1999,0,2870,49658,1181859.6781006209
290000.0,4,2.5,1850,5674,2.0,3,7,1850,0,1993,0,1750,6875,313298.08400904445
643002.0,3,2.5,1770,3744,1.5,3,7,1270,500,1929,0,1400,4680,582417.1871648643
460000.0,3,1.75,1660,9900,2.0,3,8,1660,0,1978,0,1720,6600,473097.4547215747
515000.0,5,2.5,3810,15916,1.5,5,8,3810,0,1967,0,2470,11662,882451.1907948842
419990.0,3,2.5,1690,1689,2.0,3,8,1150,540,2014,0,1540,1689,389568.4584184097
454800.0,4,2.25,2490,10720,1.0,4,7,1400,1090,1979,0,3080,10720,525378.807146768
492450.0,3,1.75,1540,13002,1.0,2,8,1200,340,1984,0,1620,10098,382392.2898871737
220000.0,2,1.0,580,7500,1.0,3,5,580,0,1943,0,1700,11250,28106.516351556988
505000.0,4,2.5,2420,5006,2.0,3,8,2420,0,2013,0,2750,5471,492035.78125487827
1308000.0,5,2.5,3200,7863,1.0,5,8,1600,1600,1959,0,2640,7680,834877.1899424486
470000.0,4,2.5,1850,11250,1.5,3,7,1210,640,1981,0,1650,7623,356937.63709262747
1200000.0,4,3.5,4560,16643,1.0,3,12,2230,2330,1995,0,4060,15177,1545220.1471409572
160000.0,4,1.0,1520,7298,1.5,3,7,1520,0,1960,0,1520,7298,285759.99017266196
215000.0,3,1.0,1060,7900,1.0,3,7,1060,0,1961,2001,1310,7900,283268.0897676102
575000.0,4,2.75,1610,11201,1.0,5,7,1020,590,1982,0,1610,9000,345308.50780947984
345000.0,3,1.5,1030,6969,1.0,4,6,1030,0,1921,0,1420,6000,302198.12142086006
496500.0,4,2.5,2250,14440,1.0,3,7,1550,700,1967,0,2090,11400,479820.61947364116
558000.0,4,2.0,2180,3870,1.0,3,7,1020,1160,1900,0,1520,2580,697513.4091444726
673000.0,4,2.25,2580,2875,2.0,3,9,2580,0,2015,0,1290,5750,582667.5334793278
290000.0,3,1.0,1440,11250,1.0,3,7,1440,0,1967,0,2200,11250,299159.01455290767
275000.0,3,1.5,1400,9750,1.0,4,6,1400,0,1964,0,1160,9750,197722.1364220815
285000.0,4,2.5,1870,8190,1.0,3,7,1100,770,1977,0,1590,9150,362048.2177627357
225000.0,2,2.5,1360,2693,2.0,3,6,1360,0,2003,0,1360,2693,160424.2630658833
982000.0,4,2.75,3610,8580,2.0,3,9,3610,0,2014,0,2360,8580,825872.099296286
315000.0,2,1.0,1010,7338,2.0,4,7,1010,0,1981,0,1220,7719,244838.38141996402
105000.0,3,1.0,840,8400,1.0,3,6,840,0,1959,0,840,9450,61381.728697129816
272000.0,4,2.0,1780,19843,1.0,3,7,1780,0,1963,0,2210,13500,369937.90538992744
350000.0,3,2.5,2100,3574,2.0,3,7,1690,410,2005,0,1970,2962,384478.579189142
523460.0,5,1.75,1890,5000,1.5,3,7,1090,800,1906,0,1610,5000,564574.9897356172
382880.0,3,2.0,1620,9566,1.0,4,7,1620,0,1968,0,1660,10011,381893.30046675936
305000.0,4,2.75,2030,8600,1.0,4,7,1230,800,1977,0,1810,8600,431072.99258092046
360000.0,3,1.75,1560,7930,2.0,4,7,1560,0,1980,0,1720,8073,345746.1375863487
620000.0,4,4.0,2850,2970,2.0,3,8,2120,730,1999,0,2380,3559,703419.1726180785
1810000.0,3,3.5,3780,8295,2.0,3,9,2430,1350,1951,0,3780,9127,1256350.8504353366
267500.0,3,2.25,1860,12000,1.0,4,7,1860,0,1976,0,1815,9604,411641.7100519235
645000.0,4,2.0,2780,11583,1.0,3,8,1190,1590,1955,0,2580,10241,756919.6745661681
650000.0,3,1.75,2920,9370,1.0,4,8,1620,1300,1981,0,2890,9609,747200.2089855755
520000.0,3,1.75,2080,6609,1.0,3,7,1280,800,1950,0,1680,6270,524033.2512588344
315000.0,3,2.5,1950,3000,2.0,3,7,1950,0,2001,0,1620,6000,350457.0094803289
650000.0,4,2.5,3350,46748,2.0,3,10,3350,0,2004,0,3350,39683,935910.6230108074
432000.0,3,2.5,1660,15000,1.0,4,7,1660,0,1970,0,2060,15015,413546.63098311075
1300000.0,4,4.0,4270,6002,2.0,3,10,3180,1090,2004,0,4280,5942,1247590.7445698734
415000.0,3,2.5,2090,6045,2.0,3,8,2090,0,2000,0,2040,6392,512909.11005132494
199990.0,3,1.0,840,5200,1.0,3,6,840,0,1969,2014,870,5200,80796.22051134123
615500.0,3,1.5,1810,5080,1.0,3,7,1030,780,1958,0,1780,7620,434442.65797016106
262500.0,3,1.0,970,7854,1.0,4,7,970,0,1980,0,1480,7800,167134.30274742434
526000.0,3,1.75,1530,6125,1.0,3,7,1120,410,1958,0,1360,6125,374843.50408993347
568500.0,4,2.5,3010,6181,2.0,3,9,3010,0,2000,0,2960,6515,775654.3053520236
575000.0,3,2.0,940,5000,1.0,3,7,880,60,1941,0,1420,5000,336839.7138788147
430000.0,3,2.75,2550,11160,2.0,3,8,2550,0,1994,0,1020,7440,601896.9819091249
250000.0,2,1.0,670,4640,1.0,3,6,670,0,1943,0,870,4501,146741.92037365842
980000.0,5,2.5,2750,6000,1.5,3,8,1750,1000,1904,1994,1520,4158,942374.3065734846
725000.0,4,2.5,2750,13950,1.0,4,8,1380,1370,1948,0,2460,13950,811382.381865073
300000.0,3,1.75,1810,21138,1.0,4,7,1240,570,1977,0,1850,12200,388891.2508574276
349900.0,3,2.0,2420,38781,1.0,5,7,1210,1210,1949,0,2650,88426,635884.3016225129
895000.0,3,2.0,2160,105415,1.0,3,10,2160,0,1991,0,2760,9620,765014.9353290342
603000.0,4,2.5,2670,5895,2.0,3,8,2670,0,1999,0,2820,6531,591838.2293083272
740000.0,4,2.5,3360,15091,2.0,3,9,3360,0,1997,0,1930,9936,819774.3697047008
557500.0,3,1.75,1900,11165,1.0,4,7,1900,0,1959,0,2030,11165,464772.7158468922
550000.0,4,1.75,2410,8447,2.0,4,8,2060,350,1936,1980,2520,14789,817105.9850480699
329900.0,2,2.5,980,1021,3.0,3,8,980,0,2008,0,980,1023,335302.5789707503
665000.0,4,2.25,2650,8149,1.0,4,8,1610,1040,1975,0,2290,8019,669560.3408793199
278800.0,4,2.5,2440,7797,1.0,3,8,1560,880,1965,0,2090,8100,650328.9524675072
325000.0,2,1.0,840,4239,1.0,3,7,840,0,1948,0,1120,4494,287574.466825432
1054710.0,4,3.5,4210,6481,2.0,3,9,3260,950,2014,0,3920,5331,1040186.8289385256
305000.0,2,1.0,1960,186872,1.5,4,6,1960,0,1936,0,1650,19200,450646.53482495365
435000.0,3,2.0,1270,10713,1.0,4,7,1270,0,1969,0,1620,8250,314137.13654783077
640000.0,4,2.5,3420,21344,2.0,3,9,3420,0,2002,0,2110,21344,810527.4994913356
812500.0,4,2.5,2750,10159,2.0,3,10,2750,0,1991,0,3160,10159,887557.7001550274
350000.0,3,2.25,2470,10290,2.0,3,8,2230,240,1984,0,1970,10150,632768.1324763817
375950.0,3,1.75,1480,7560,1.0,3,6,1100,380,1920,1985,1510,7250,443566.3314288999
210000.0,2,2.0,1190,7570,1.0,3,6,1190,0,1939,0,1190,7635,310966.811097056
660000.0,3,2.5,2590,35640,1.0,3,9,2590,0,1987,0,2590,31200,746736.7371814644
287600.0,3,2.5,1950,8251,2.0,3,7,1950,0,1990,0,1540,8588,388209.1958842776
1600000.0,4,2.75,3680,5000,2.0,3,9,2480,1200,1936,0,3200,5000,1189447.3829025857
210000.0,3,1.75,1590,7617,2.0,3,7,1590,0,1986,0,1490,7450,301566.1583544798
361000.0,3,2.25,2470,5650,1.0,3,7,1550,920,1973,0,1660,5650,534626.7381489252
350000.0,3,1.75,2010,6150,2.0,5,7,2010,0,1939,0,1770,7380,605369.3875250217
293000.0,3,2.5,1990,7577,2.0,3,7,1990,0,1990,0,1900,7152,406354.10080993443
536000.0,4,2.5,2880,8833,2.0,3,7,2880,0,2006,0,2570,5234,475472.35484200786
500000.0,3,2.5,2300,4307,2.0,3,8,2300,0,1998,0,2010,4307,559056.5169128311
191000.0,3,1.0,840,5525,1.0,5,6,840,0,1969,0,920,5330,69897.24502390943
267100.0,2,2.5,1250,1580,2.0,3,7,1030,220,2005,0,1250,1361,257853.11430387455
279000.0,3,2.5,1660,7388,2.0,3,7,1660,0,2003,0,2240,6228,307126.10489642725
405000.0,2,1.0,880,3000,1.0,5,7,880,0,1927,0,1300,3000,421860.048155149
587000.0,3,2.5,2150,5193,2.0,3,8,2150,0,1995,0,2150,7172,545426.6216412107
279000.0,4,2.5,1810,13000,1.0,4,8,1470,340,1977,0,1850,13000,487850.02645584324
235000.0,3,1.0,1310,9529,1.0,3,7,1310,0,1956,0,1330,9529,293699.03258823813
455000.0,2,2.0,1190,1303,2.0,3,8,800,390,2009,0,1670,2425,345462.9161561247
450000.0,3,2.5,1670,2589,2.0,3,8,1670,0,2000,0,1670,2897,428051.7538180974
385000.0,4,2.5,1620,5280,2.0,4,7,1620,0,1924,1971,1590,5280,602251.9227955476
310000.0,1,1.0,570,6000,1.0,2,5,570,0,1918,0,1530,6000,150220.09748091619
282500.0,4,1.0,1650,9750,1.0,4,7,1650,0,1964,0,1650,10112,302667.3934669846
118125.0,2,1.0,790,7153,1.0,4,6,790,0,1944,0,810,7128,182529.44962930877
330600.0,1,1.0,580,1799,1.0,3,7,580,0,1908,2005,1260,4000,501628.0913003073
770000.0,3,2.5,2730,11380,2.0,3,10,2730,0,1995,0,2800,10070,910974.409493037
299980.0,4,1.5,1580,10230,1.0,3,6,790,790,1945,2008,1130,6955,303731.89143560803
495000.0,4,2.25,2350,10072,2.0,3,8,2350,0,1980,0,2210,9687,574644.4117991244
733000.0,4,1.75,1930,3876,1.5,5,7,1450,480,1924,0,1280,3825,581145.0112522902
632925.0,3,2.5,2990,32239,2.0,4,8,2990,0,1978,0,2990,36497,790396.8229529462
425000.0,3,2.5,1630,10762,1.0,3,7,1630,0,1994,0,1770,10762,290821.37000216055
305000.0,2,1.5,800,2142,2.0,3,7,800,0,2006,0,1320,2742,120488.00039850647
252000.0,3,1.75,2050,11313,1.0,3,7,1520,530,1987,0,1620,8065,369063.609126384
433500.0,3,1.75,1540,9450,1.0,4,6,1040,500,1919,0,1200,5400,421249.9153096173
